metric,input_type,lower_is_better,taxonomy_root,taxonomy_leaf,taxonomy_path,reference_id,scenario_id,scenario_key,family,level_idx,level_factor,lead_steps,delay_steps,score_raw,score_oriented,base_score_oriented,score_gap,normalized_penalty,normalized_score
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.85714286,0.85714286,1.00000000,0.14285714,0.16413374,0.83586626
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.64285714,0.64285714,1.00000000,0.35714286,0.41033435,0.58966565
tdir,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.42857143,0.42857143,1.00000000,0.57142857,0.65653495,0.34346505
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.99528302,0.99528302,1.00000000,0.00471698,0.00541951,0.99458049
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.84905660,0.84905660,1.00000000,0.15094340,0.17342433,0.82657567
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.59433962,0.59433962,1.00000000,0.40566038,0.46607788,0.53392212
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.33962264,0.33962264,1.00000000,0.66037736,0.75873143,0.24126857
tdir,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.19339623,0.19339623,1.00000000,0.80660377,0.92673625,0.07326375
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.91525424,0.91525424,1.00000000,0.08474576,0.11567487,0.88432513
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.85714286,0.85714286,1.00000000,0.14285714,0.19499479,0.80500521
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.80597015,0.80597015,1.00000000,0.19402985,0.26484366,0.73515634
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.83870968,0.83870968,1.00000000,0.16129032,0.22015540,0.77984460
ttf,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.75862069,0.75862069,1.00000000,0.24137931,0.32947395,0.67052605
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.91689008,0.91689008,1.00000000,0.08310992,0.11344201,0.88655799
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.82608696,0.82608696,1.00000000,0.17391304,0.23738496,0.76261504
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.80851064,0.80851064,1.00000000,0.19148936,0.26137599,0.73862401
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.80851064,0.80851064,1.00000000,0.19148936,0.26137599,0.73862401
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.80851064,0.80851064,1.00000000,0.19148936,0.26137599,0.73862401
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.97791798,0.97791798,1.00000000,0.02208202,0.03014115,0.96985885
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.89419795,0.89419795,1.00000000,0.10580205,0.14441593,0.85558407
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.71428571,0.71428571,1.00000000,0.28571429,0.38998957,0.61001043
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.46445498,0.46445498,1.00000000,0.53554502,0.73099941,0.26900059
ttf,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.26737968,0.26737968,1.00000000,0.73262032,1.00000000,0.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.97095436,0.97095436,1.00000000,0.02904564,0.03964624,0.96035376
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.89655172,0.89655172,1.00000000,0.10344828,0.14120312,0.85879688
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.83274021,0.83274021,1.00000000,0.16725979,0.22830350,0.77169650
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.94890511,0.94890511,1.00000000,0.05109489,0.06974266,0.93025734
ttf,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.83870968,0.83870968,1.00000000,0.16129032,0.22015540,0.77984460
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.97902098,0.97902098,1.00000000,0.02097902,0.02863560,0.97136440
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.93333333,0.93333333,1.00000000,0.06666667,0.09099757,0.90900243
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.89743590,0.89743590,1.00000000,0.10256410,0.13999626,0.86000374
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.86419753,0.86419753,1.00000000,0.13580247,0.18536541,0.81463459
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.91304348,0.91304348,1.00000000,0.08695652,0.11869248,0.88130752
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.75000000,0.75000000,1.00000000,0.25000000,0.34124088,0.65875912
ttf,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.61111111,0.61111111,1.00000000,0.38888889,0.53081914,0.46918086
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.97872340,0.97872340,1.00000000,0.02127660,0.02904178,0.97095822
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.90196078,0.90196078,1.00000000,0.09803922,0.13381995,0.86618005
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.83636364,0.83636364,1.00000000,0.16363636,0.22335766,0.77664234
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.96296296,0.96296296,1.00000000,0.03703704,0.05055420,0.94944580
ttf,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.83333333,0.83333333,1.00000000,0.16666667,0.22749392,0.77250608
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.96875000,0.96875000,1.00000000,0.03125000,0.04265511,0.95734489
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.92708333,0.92708333,1.00000000,0.07291667,0.09952859,0.90047141
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.92905405,0.92905405,1.00000000,0.07094595,0.09683863,0.90316137
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.92905405,0.92905405,1.00000000,0.07094595,0.09683863,0.90316137
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.92905405,0.92905405,1.00000000,0.07094595,0.09683863,0.90316137
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.96078431,0.96078431,1.00000000,0.03921569,0.05352798,0.94647202
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.80225989,0.80225989,1.00000000,0.19774011,0.26990804,0.73009196
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.58666667,0.58666667,1.00000000,0.41333333,0.56418491,0.43581509
ttf,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.42379182,0.42379182,1.00000000,0.57620818,0.78650313,0.21349687
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__on_time,on_time,on_time,0,0.00000000,0,0,30.81371825,30.81371825,30.81371825,0.00000000,0.00000000,1.00000000
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,26.81371825,26.81371825,30.81371825,4.00000000,0.02389378,0.97610622
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,16.81371825,16.81371825,30.81371825,14.00000000,0.08362824,0.91637176
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,6.81371825,6.81371825,30.81371825,24.00000000,0.14336270,0.85663730
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,-1.18628175,-1.18628175,30.81371825,32.00000000,0.19115027,0.80884973
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,-9.18628175,-9.18628175,30.81371825,40.00000000,0.23893784,0.76106216
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,28.12003835,28.12003835,30.81371825,2.69367991,0.01609055,0.98390945
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,24.91983407,24.91983407,30.81371825,5.89388418,0.03520680,0.96479320
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,15.40685913,15.40685913,30.81371825,15.40685913,0.09203204,0.90796796
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,5.89388418,5.89388418,30.81371825,24.91983407,0.14885728,0.85114272
wdd,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,2.69367991,2.69367991,30.81371825,28.12003835,0.16797353,0.83202647
